animal_id,animal_type,breed,color,date_of_birth,date_of_outcome,name,outcome_subtype,outcome_type,sex_upon_outcome,location_lat,location_long
A707825,Cat,Domestic Shorthair Mix,Brown Tabby,2007-07-18,2016-02-13,Rocco,,Adoption,Neutered Male,30.68635011,-97.51918696
A663907,Dog,Miniature Poodle Mix,Black,2012-03-25,2014-01-26,*Simone,Partner,Transfer,Spayed Female,30.33531821,-97.35114585
A728663,Other,Bat Mix,Brown,2015-06-06,2016-06-06,,Rabies Risk,Euthanasia,Unknown,30.64568933,-97.71860669
A695902,Dog,Labrador Retriever Mix,White,2013-01-25,2015-04-07,*Mickey,,Adoption,Neutered Male,30.5969301,-97.28891859
A762565,Cat,Domestic Shorthair Mix,Tortie,2017-04-21,2017-12-16,Meeka,,Adoption,Spayed Female,30.67842559,-97.48844431
A728552,Cat,Domestic Shorthair Mix,Black/White,2016-05-25,2016-06-05,,Partner,Transfer,Unknown,30.47495279,-97.72457329
A677329,Dog,Chihuahua Shorthair Mix,Red/Tan,2011-04-23,2014-05-07,Cutie,Partner,Transfer,Spayed Female,30.44578126,-97.3467602
A693145,Cat,Domestic Medium Hair Mix,Torbie/White,2001-12-02,2015-01-10,*Agnes,Partner,Transfer,Intact Female,30.59326428,-97.44928407
A755381,Dog,Jack Russell Terrier Mix,Tricolor,2015-08-02,2017-08-03,Mason,,Return to Owner,Intact Male,30.29642825,-97.2432168
A697791,Cat,Domestic Shorthair Mix,Brown Tabby/White,2015-02-22,2015-04-25,*Nord,,Adoption,Neutered Male,30.75246897,-97.54543686
A713007,Cat,Domestic Shorthair Mix,Black/White,2015-08-23,2015-10-03,*Anthony,Partner,Transfer,Intact Male,30.75692775,-97.34447607
A674155,Dog,Maltese Mix,White,2012-09-08,2014-03-09,Toby,,Return to Owner,Neutered Male,30.5942812,-97.49566208
A687535,Dog,Boxer Mix,Fawn/White,2013-08-08,2014-09-08,Dog,,Return to Owner,Neutered Male,30.74375532,-97.62164382
A761824,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-10-29,2017-12-28,Lila,Foster,Adoption,Spayed Female,30.52720819,-97.66089469
A724110,Dog,Australian Cattle Dog Mix,Tricolor,2015-04-12,2016-04-17,*Garland,Partner,Transfer,Neutered Male,30.64085856,-97.30943723
A742741,Dog,German Shepherd Mix,White,2012-05-31,2017-01-27,Luna,,Return to Owner,Intact Female,30.63705343,-97.56233576
A697107,Dog,Chihuahua Shorthair/Yorkshire Terrier,Silver/Tan,2014-02-18,2015-02-23,Possum,,Adoption,Neutered Male,30.38754769,-97.71348054
A665257,Cat,Domestic Shorthair Mix,Black,2013-02-16,2013-10-20,Dillon,In Kennel,Died,Intact Female,30.59885207,-97.36824015
A689374,Cat,Domestic Shorthair Mix,Brown Tabby/White,2014-09-02,2014-11-26,*Kelly,,Adoption,Neutered Male,30.72146303,-97.72726463
A702240,Cat,Domestic Longhair Mix,Black/White,2014-07-11,2015-05-12,Stashes,,Adoption,Neutered Male,30.46937128,-97.66705849
A720971,Dog,Chihuahua Shorthair Mix,Tan/White,2015-09-18,2016-02-22,Lily,,Adoption,Spayed Female,30.3940261,-97.42369214
A672981,Dog,American Pit Bull Terrier,Black/White,2011-02-18,2015-03-11,*Topper,,Adoption,Neutered Male,30.4677865,-97.47326373
A707044,Dog,Pit Bull Mix,Black,2011-07-07,2015-07-10,Pepper,,Return to Owner,Spayed Female,30.43688744,-97.59884881
A682169,Dog,Labrador Retriever Mix,Brown,2006-07-08,2014-07-08,Jinx,,Return to Owner,Neutered Male,30.61210463,-97.48843089
A700161,Cat,Domestic Shorthair Mix,Brown Tabby,2015-03-16,2015-04-09,,Partner,Transfer,Unknown,30.45835272,-97.451276
A657389,Dog,Pit Bull Mix,Tan/White,2010-06-26,2015-08-04,Canella,,Return to Owner,Spayed Female,30.30934528,-97.72455252
A608917,Dog,American Staffordshire Terrier Mix,Fawn/Tricolor,2009-08-31,2015-06-23,Plex,Partner,Transfer,Neutered Male,30.76414967,-97.47521772
A685431,Dog,Shih Tzu Mix,Gray,2007-08-07,2014-08-11,Bubbles,Partner,Transfer,Intact Female,30.70895321,-97.50395853
A723230,Other,Bat,Red,2015-03-28,2016-03-30,,Rabies Risk,Euthanasia,Unknown,30.73461135,-97.35566504
A700414,Dog,Staffordshire Mix,White/Blue,2014-09-13,2015-09-01,*Sapphire,Foster,Adoption,Spayed Female,30.31146686,-97.65983936
A635999,Dog,Jack Russell Terrier Mix,White/Tan,2003-12-30,2013-12-31,Millie,,Return to Owner,Spayed Female,30.3382835,-97.50536394
A710189,Dog,American Bulldog Mix,Black/White,2011-08-19,2015-11-13,Bear,,Return to Owner,Neutered Male,30.6000219,-97.52378048
A596317,Dog,American Staffordshire Terrier Mix,Black/White,2010-06-01,2013-12-29,Jenny,,Adoption,Spayed Female,30.51163225,-97.65616106
A679537,Dog,Harrier Mix,White/Brown Brindle,2013-05-22,2014-08-11,*Polly,,Return to Owner,Spayed Female,30.40180209,-97.30731595
A758365,Dog,Chihuahua Shorthair Mix,Black/Brown,2015-09-15,2017-10-31,Milo,,Adoption,Neutered Male,30.44695776,-97.46808252
A712440,Cat,Domestic Shorthair Mix,Tortie,2015-08-29,2015-11-09,*Mary Kate,,Adoption,Spayed Female,30.61976308,-97.52714572
A721033,Dog,Rat Terrier Mix,Tricolor/Brown Brindle,2015-05-20,2016-09-12,Lil Bit,,Return to Owner,Neutered Male,30.46623266,-97.71963325
A674552,Other,Skunk,Black/White,2014-02-14,2014-03-14,,Suffering,Euthanasia,Unknown,30.42313615,-97.34195126
A732559,Cat,Domestic Shorthair Mix,Brown Tabby,2016-07-26,2016-12-24,*Short Stuff,Foster,Adoption,Neutered Male,30.65869118,-97.4421775
A680194,Cat,Domestic Shorthair Mix,Brown Tabby/White,2012-05-30,2014-07-02,Kitty,Partner,Transfer,Neutered Male,30.55211533,-97.68852596
A671888,Cat,Domestic Shorthair,Black/White,2013-01-31,2014-02-01,Miche,,Return to Owner,Spayed Female,30.70865936,-97.6391086
A736466,Cat,Domestic Shorthair Mix,Brown Tabby/White,2016-09-04,2016-11-19,*Sherlock,Foster,Adoption,Neutered Male,30.39605298,-97.45502464
A689561,Cat,Domestic Shorthair Mix,Calico,2014-08-30,2014-11-06,*Amy,Foster,Adoption,Spayed Female,30.72151083,-97.38893757
A701796,Dog,Chihuahua Shorthair Mix,Black/White,2015-03-04,2015-05-29,Booker,,Adoption,Neutered Male,30.65623724,-97.42781974
A506241,Cat,Domestic Shorthair Mix,Cream Tabby/White,2006-04-17,2013-12-18,Napoleon,Partner,Transfer,Neutered Male,30.70666427,-97.28159761
A711978,Dog,Labrador Retriever/Golden Retriever,White,2014-11-14,2015-09-17,Salt,,Adoption,Neutered Male,30.31321171,-97.5104214
A686081,Dog,Labrador Retriever Mix,Tan/White,2014-02-16,2014-08-20,,,Adoption,Spayed Female,30.5962758,-97.72254958
A695354,Dog,Labrador Retriever Mix,Black/White,2014-01-14,2015-04-03,Hannah,Partner,Transfer,Spayed Female,30.75642604,-97.59265433
A678276,Cat,Domestic Shorthair Mix,Calico,2011-05-06,2014-05-06,,Suffering,Euthanasia,Spayed Female,30.48528983,-97.24624423
A765800,Cat,Domestic Shorthair Mix,White/Blue Tabby,2017-01-27,2018-01-31,,Snr,Transfer,Intact Female,30.46771933,-97.47043216
A692087,Dog,Parson Russell Terrier Mix,Black/White,2013-11-14,2014-11-18,Snickers,,Adoption,Spayed Female,30.57249457,-97.54760554
A745078,Cat,Domestic Shorthair Mix,Brown Tabby,2017-03-09,2017-03-13,,Partner,Transfer,Unknown,30.40176041,-97.52157411
A679571,Dog,Dachshund Mix,Red,2007-05-23,2014-06-01,Bruno,,Return to Owner,Intact Male,30.32454898,-97.40846036
A715507,Dog,Miniature Schnauzer Mix,Black/Tan,2015-06-05,2016-11-06,Lily,,Return to Owner,Spayed Female,30.38890536,-97.40334194
A730333,Dog,Pit Bull Mix,White/Blue Tick,2013-07-02,2016-07-24,*Quincy,,Adoption,Neutered Male,30.5935249,-97.2700442
A738156,Cat,Domestic Medium Hair Mix,Tortie,2016-09-15,2016-11-19,*Attack*Cute,,Adoption,Spayed Female,30.66953921,-97.69189794
A761125,Other,Raccoon Mix,Black/Gray,2016-10-29,2017-10-29,,Suffering,Euthanasia,Unknown,30.68520149,-97.24827781
A711968,Dog,Brittany Mix,Brown/White,2014-09-14,2015-09-22,Parker,,Adoption,Neutered Male,30.45726227,-97.31722414
A695680,Dog,Great Pyrenees Mix,White,2013-01-20,2015-01-27,Calvin,,Adoption,Neutered Male,30.31793767,-97.47914261
A737933,Other,Raccoon,Gray/Black,2015-11-07,2016-11-07,,Medical,Euthanasia,Unknown,30.57004666,-97.25749003
A694173,Dog,Pit Bull Mix,Brown Brindle,2014-09-21,2014-12-22,,Suffering,Euthanasia,Intact Male,30.31085361,-97.41244334
A764876,Dog,Labrador Retriever,Yellow,2016-01-08,2018-01-08,Rosa,,Return to Owner,Intact Female,30.49739089,-97.28707632
A681017,Cat,Domestic Shorthair,Black/White,2013-03-11,2014-06-15,Toloose,,Adoption,Neutered Male,30.47608851,-97.41361419
A694526,Cat,Domestic Longhair,Torbie,2014-04-30,2015-01-05,*Padmé,Partner,Transfer,Spayed Female,30.37857,-97.6550257
A709754,Cat,Domestic Shorthair Mix,Black/White,2015-07-21,2015-11-10,Skitches,Foster,Adoption,Intact Female,30.6288322,-97.30699902
A751379,Dog,Pit Bull Mix,Brown/White,2015-12-07,2017-06-14,*Merida,,Adoption,Spayed Female,30.31378408,-97.37573303
A713051,Cat,Domestic Shorthair Mix,Brown Tabby,2015-09-23,2015-10-02,,Partner,Transfer,Unknown,30.46814098,-97.69000374
A726329,Other,Raccoon Mix,Gray/Black,2013-05-09,2016-05-09,,Rabies Risk,Euthanasia,Unknown,30.52071726,-97.66399123
A679924,Cat,Domestic Shorthair Mix,Calico,2014-05-06,2014-07-01,*Sprout,Foster,Adoption,Spayed Female,30.3593763,-97.3532608
A690853,Dog,Irish Setter/Pit Bull,Brown/White,2014-09-12,2014-10-27,Fat Boy,Partner,Transfer,Intact Male,30.39131928,-97.43716764
A614482,Cat,Domestic Medium Hair Mix,Brown Tabby/White,2002-11-21,2014-10-15,Miss Oliver,,Return to Owner,Spayed Female,30.3235529,-97.51858194
A672653,Dog,Labrador Retriever Mix,Black,2013-12-14,2014-02-19,*Hannah,,Adoption,Spayed Female,30.63636274,-97.65697922
A715088,Dog,Chow Chow Mix,Brown,2014-10-31,2015-11-02,Charlie,,Return to Owner,Spayed Female,30.41328154,-97.4428367
A665034,Cat,Domestic Medium Hair Mix,Orange Tabby/White,2011-10-12,2013-10-24,,SCRP,Transfer,Intact Male,30.65787637,-97.68225061
A692389,Dog,Pit Bull Mix,Tan/White,2014-09-19,2014-11-23,,,Adoption,Spayed Female,30.67653895,-97.60088208
A706263,Cat,Domestic Shorthair Mix,Brown Tabby/White,2015-04-26,2015-07-05,*Houston,Suffering,Euthanasia,Intact Male,30.29892204,-97.52605647
A695476,Bird,Turkey Mix,Brown/White,2013-01-16,2015-01-26,,,Adoption,Intact Male,30.425031,-97.25289614
A705656,Cat,Domestic Shorthair Mix,Tortie,2015-05-13,2015-06-26,*Rasberry,Suffering,Euthanasia,Intact Female,30.73693362,-97.63292566
A747084,Dog,Pit Bull Mix,Black/White,2013-04-23,2017-04-23,Gorilla,,Return to Owner,Intact Male,30.39411608,-97.34034953
A665696,Dog,Pit Bull,Blue/White,2011-10-21,2013-12-11,Rhino,,Return to Owner,Neutered Male,30.57765264,-97.41986361
A676128,Dog,Pekingese Mix,Cream,2013-04-06,2014-04-07,Osito,,Return to Owner,Neutered Male,30.38818845,-97.28800879
A757814,Dog,Pit Bull Mix,Red/White,2015-09-07,2017-09-16,Copper,Offsite,Adoption,Neutered Male,30.69793411,-97.4084846
A694992,Cat,Domestic Shorthair Mix,Tortie,2014-01-07,2015-01-08,,SCRP,Transfer,Intact Female,30.62379131,-97.66275096
A698366,Dog,Basset Hound,White/Brown,2008-03-10,2015-03-11,Lola,,Return to Owner,Intact Female,30.31222516,-97.37614732
A745526,Dog,Siberian Husky Mix,Tricolor,2016-03-19,2017-03-29,*Bodie,,Adoption,Neutered Male,30.35283611,-97.25537783
A643402,Dog,Border Collie/Pit Bull,Black/White,2012-10-01,2014-01-01,Scuffy,,Adoption,Spayed Female,30.60135223,-97.64528581
A663330,Dog,Chihuahua Shorthair Mix,Black/White,2005-09-19,2013-10-15,Angel,,Adoption,Spayed Female,30.6232328,-97.31460864
A765549,Dog,Dachshund Longhair,Brown,2006-03-22,2018-01-23,Jojo,Partner,Transfer,Neutered Male,30.65263385,-97.51405311
A260914,Dog,Border Collie/Catahoula,Brown Merle,2002-02-22,2015-06-18,Champagne,,Return to Owner,Neutered Male,30.73033724,-97.36493554
A749467,Cat,Domestic Medium Hair Mix,Brown Tabby/White,2017-04-23,2017-06-21,*Frances,,Adoption,Spayed Female,30.53074366,-97.62892134
A757692,Dog,German Shepherd Mix,Black,2017-05-05,2017-09-08,Midnight,,Return to Owner,Intact Female,30.51208114,-97.37496759
A744451,Dog,Weimaraner Mix,Blue,2016-06-01,2017-03-05,,,Adoption,Spayed Female,30.60113324,-97.63874314
A725719,Dog,Miniature Schnauzer/Cairn Terrier,Gray/Tan,2015-05-02,2016-05-07,Fitz,Partner,Transfer,Neutered Male,30.50822449,-97.55976589
A757045,Cat,Domestic Shorthair Mix,Orange Tabby,2017-06-14,2017-09-02,*Clarence,Partner,Transfer,Intact Male,30.41564329,-97.644551
A588218,Dog,German Shepherd,Black/Brown,2009-11-04,2014-12-03,Roger,,Return to Owner,Neutered Male,30.58302666,-97.68250124
A758398,Cat,Domestic Shorthair Mix,Blue Tabby,2017-07-24,2017-11-01,*Azul,Foster,Adoption,Neutered Male,30.70824722,-97.58526427
A743607,Dog,Dachshund/Chihuahua Shorthair,Black/White,2012-02-13,2017-02-14,Coco,Partner,Transfer,Intact Male,30.73453923,-97.3132081
A708195,Other,Rabbit Sh Mix,Black/White,2014-07-24,2015-07-26,,Partner,Transfer,Intact Male,30.75271811,-97.51112852
A746142,Other,Bat Mix,Brown,2016-03-29,2017-03-30,,Rabies Risk,Euthanasia,Unknown,30.54649721,-97.70071837
A753759,Dog,Pointer/Dalmatian,White/Brown,2016-07-10,2017-07-15,Lincoln,,Return to Owner,Intact Male,30.54563527,-97.2961419
A728121,Cat,Domestic Shorthair Mix,Tortie,2016-05-01,2016-06-08,*Alicewaters,Partner,Transfer,Intact Female,30.27509453,-97.27926155
A734287,Cat,Domestic Shorthair Mix,Black,2016-08-26,2016-09-04,,Partner,Transfer,Unknown,30.67050324,-97.58926183
A669240,Dog,Queensland Heeler Mix,Black/White,2009-12-17,2013-12-21,,Aggressive,Euthanasia,Intact Male,30.56704524,-97.47203158
A683876,Cat,Domestic Shorthair Mix,Brown Tabby,2014-06-16,2014-07-16,,Partner,Transfer,Intact Female,30.50861656,-97.28304997
A741582,Dog,Labrador Retriever Mix,Black,2016-04-04,2017-06-22,Scarlet,,Return to Owner,Spayed Female,30.43546064,-97.37169034
A761189,Cat,Domestic Longhair Mix,Calico,2017-01-31,2017-11-28,Chiquis,Partner,Transfer,Intact Female,30.72086708,-97.73623882
A715170,Other,Opossum Mix,Gray,2015-09-01,2015-11-01,,,Died,Unknown,30.72594184,-97.73393513
A728342,Cat,Domestic Shorthair Mix,Blue,2014-06-02,2016-06-02,,Suffering,Euthanasia,Intact Female,30.70273137,-97.28897533
A739202,Cat,Domestic Medium Hair Mix,Brown Tabby/Tortie,2016-09-29,2017-01-07,Wink,,Adoption,Spayed Female,30.39556621,-97.37885893
A688567,Cat,Domestic Shorthair Mix,Black,2014-07-06,2014-09-27,*Cooper,,Adoption,Neutered Male,30.61726842,-97.58284048
A700076,Dog,Australian Cattle Dog Mix,White/Tricolor,2014-04-07,2015-04-12,Debo,Partner,Transfer,Neutered Male,30.32662985,-97.59817443
A681873,Cat,Domestic Shorthair Mix,Black,2013-06-21,2014-06-22,,SCRP,Transfer,Intact Female,30.6009017,-97.2540625
A560622,Dog,Labrador Retriever,Chocolate/Tan,2009-10-15,2015-06-28,Roco,,Return to Owner,Neutered Male,30.33555214,-97.4379538
A741843,Cat,Domestic Shorthair Mix,Orange Tabby,2016-05-13,2017-06-10,Thomas,Suffering,Euthanasia,Neutered Male,30.2787383,-97.40782665
A737944,Dog,Yorkshire Terrier Mix,Silver/Brown,2016-05-07,2016-11-11,,Partner,Transfer,Spayed Female,30.61411622,-97.66420485
A743433,Dog,German Shepherd Mix,Tan/Black,2016-02-10,2017-02-14,,,Adoption,Neutered Male,30.31997578,-97.46426116
A696015,Dog,Pit Bull/Pointer,Black/White,2014-09-20,2015-01-31,,,Adoption,Neutered Male,30.70826777,-97.30458271
A712246,Cat,Domestic Shorthair Mix,Blue,2015-08-17,2015-11-12,*Blue,,Adoption,Neutered Male,30.32632944,-97.24590513
A707717,Other,Bat Mix,Brown,2013-07-16,2015-07-16,,Rabies Risk,Euthanasia,Unknown,30.36722789,-97.57819082
A728243,Cat,Domestic Shorthair Mix,Brown Tabby,2016-04-16,2016-07-09,,Foster,Adoption,Neutered Male,30.69922464,-97.53655091
A706539,Cat,Domestic Medium Hair Mix,Brown Tabby/White,2009-06-30,2015-09-19,Lumos,,Adoption,Neutered Male,30.54097738,-97.68169794
A759776,Dog,Border Collie Mix,Black/White,2017-08-23,2017-10-11,Ralfie,,Adoption,Neutered Male,30.73055665,-97.61435688
A691388,Dog,Australian Cattle Dog/Black Mouth Cur,Brown/Black,2014-06-03,2014-11-07,,Partner,Transfer,Intact Female,30.28615382,-97.63281446
A736940,Other,Bat Mix,Brown,2014-10-19,2016-10-20,,Rabies Risk,Euthanasia,Unknown,30.61415283,-97.45648699
A726639,Cat,Domestic Shorthair,White/Brown,2016-04-10,2016-06-26,*Kili,Partner,Transfer,Intact Male,30.30897852,-97.54364137
A723566,Dog,Chihuahua Shorthair Mix,Black/Brown,2015-01-03,2016-04-10,Lucy,,Adoption,Intact Female,30.67723445,-97.28936506
A671139,Cat,Domestic Shorthair Mix,Brown Tabby,2013-12-19,2014-01-19,,Partner,Transfer,Intact Male,30.67996025,-97.63643687
A723268,Cat,Siamese Mix,Lynx Point,2016-03-07,2016-03-29,,Partner,Transfer,Intact Female,30.621468,-97.59475643
A703072,Cat,Domestic Shorthair Mix,Tortie,2015-04-28,2015-05-21,,Partner,Transfer,Intact Female,30.33438481,-97.54010134
A729621,Cat,Domestic Longhair Mix,Brown Tabby,2016-05-14,2016-06-24,*Peach,Partner,Transfer,Intact Female,30.54423758,-97.44749393
A751619,Cat,Domestic Shorthair Mix,Orange Tabby,2011-06-10,2017-06-24,Flame,,Adoption,Neutered Male,30.62247791,-97.42165513
A745259,Dog,German Shepherd/Australian Kelpie,Tricolor,2016-05-15,2017-03-23,Wesley,,Adoption,Neutered Male,30.45130364,-97.55265409
A740859,Dog,Australian Shepherd Mix,Brown/White,2016-09-24,2017-01-09,,,Adoption,Neutered Male,30.56251509,-97.45951477
A693674,Dog,Boxer Mix,Brown/Black,2013-12-12,2015-01-23,*Shirley,,Adoption,Spayed Female,30.55830367,-97.42981029
A715120,Other,Snake,Brown/Tan,2014-10-31,2015-10-31,,Suffering,Euthanasia,Unknown,30.27266947,-97.5360324
A674181,Dog,Rottweiler/German Shepherd,Black/Brown,2012-03-08,2014-03-16,Pancho,,Return to Owner,Neutered Male,30.42909412,-97.70250934
A697573,Dog,Pit Bull Mix,Black/White,2014-02-25,2016-08-29,Gucci,Behavior,Euthanasia,Neutered Male,30.44428044,-97.71000761
A707871,Cat,Domestic Shorthair Mix,Brown Tabby/White,2013-07-19,2015-07-20,,SCRP,Transfer,Unknown,30.49754093,-97.27707978
A728925,Cat,Domestic Shorthair Mix,Brown Tabby,2014-06-10,2016-06-14,,Suffering,Euthanasia,Unknown,30.62604316,-97.50700709
A758920,Cat,Domestic Shorthair Mix,Brown Tabby,2017-08-20,2017-10-24,*Harry,,Adoption,Intact Male,30.67674366,-97.60239904
A761366,Dog,German Shepherd Mix,Brown/Black,2015-11-03,2017-11-13,Kadee,,Return to Owner,Spayed Female,30.31976447,-97.40443064
A759506,Dog,Australian Shepherd Mix,Red/White,2016-10-02,2017-10-04,Whisper,,Return to Owner,Intact Female,30.52275267,-97.72076484
A594739,Dog,Staffordshire Mix,Tan/White,2009-03-12,2015-08-17,Stan,Partner,Transfer,Neutered Male,30.38967668,-97.73471913
A720758,Bird,Chicken Mix,White,2015-02-14,2016-03-09,Rooster  D12,,Disposal,Intact Male,30.71067044,-97.52571988
A727965,Cat,Domestic Shorthair Mix,Calico,2016-03-29,2016-08-26,*Sally,Foster,Adoption,Spayed Female,30.41823326,-97.35572938
A692959,Dog,Chihuahua Shorthair Mix,Cream/White,2014-09-14,2014-11-29,,Partner,Transfer,Intact Female,30.67960989,-97.37114486
A731697,Cat,Domestic Shorthair Mix,Orange Tabby,2016-07-14,2016-07-26,,Partner,Transfer,Unknown,30.33799658,-97.42932401
A688079,Dog,Labrador Retriever Mix,Yellow,2004-09-14,2014-09-14,Honey,,Return to Owner,Spayed Female,30.46538253,-97.53009344
A727759,Cat,Domestic Shorthair Mix,Orange Tabby,2013-05-26,2016-05-31,,SCRP,Transfer,Neutered Male,30.41196069,-97.71469603
A728458,Dog,Chow Chow Mix,Brown/White,2016-06-04,2016-06-04,,Partner,Transfer,Unknown,30.55419807,-97.30707266
A713761,Dog,American Bulldog Mix,White/Black,2011-10-12,2015-10-24,Biff,,Adoption,Neutered Male,30.56318792,-97.53268596
A691246,Dog,German Shepherd Mix,Brown/Black,2013-10-01,2014-11-28,*Reginald,,Adoption,Neutered Male,30.73855829,-97.50508331
A706601,Dog,American Staffordshire Terrier Mix,Brown Brindle/White,2010-07-01,2015-07-01,Bevo,,Return to Owner,Intact Male,30.42301372,-97.35466056
A711535,Dog,Pit Bull Mix,Fawn/White,2014-09-08,2015-09-23,Kyra,,Adoption,Spayed Female,30.71357325,-97.47015271
A745743,Cat,Domestic Shorthair Mix,Calico,2017-03-19,2017-05-19,,Foster,Adoption,Spayed Female,30.53644361,-97.62967867
A556804,Cat,Domestic Shorthair Mix,Black/White,2002-02-05,2014-01-05,Kathy,,Adoption,Spayed Female,30.63640935,-97.47274352
A708287,Dog,Pit Bull Mix,Fawn/White,2013-07-25,2015-07-26,Scarlett,,Return to Owner,Spayed Female,30.63262382,-97.54140426
A689469,Cat,Domestic Shorthair Mix,Black,2013-10-04,2014-10-05,,SCRP,Transfer,Intact Male,30.68492649,-97.43751002
A668646,Cat,Domestic Shorthair Mix,Black,2013-10-15,2013-12-24,Lotus,,Adoption,Intact Female,30.30873434,-97.42089372
A737751,Dog,Pit Bull Mix,Brown Brindle/White,2015-11-03,2016-11-27,Reginald,,Adoption,Neutered Male,30.64813549,-97.64414032
A740089,Cat,Domestic Medium Hair Mix,Brown Tabby/White,2015-12-11,2016-12-12,Buttercup,,Return to Owner,Spayed Female,30.6605994,-97.39959184
A723406,Dog,Australian Shepherd Mix,Red,2014-03-31,2016-04-14,*Ritchie,,Adoption,Neutered Male,30.45993454,-97.42622932
A680127,Cat,Domestic Shorthair Mix,Tortie,2014-04-15,2014-05-30,,Rabies Risk,Euthanasia,Intact Female,30.28187755,-97.63303598
A759046,Cat,Domestic Shorthair Mix,Blue Tabby/White,2017-09-09,2017-09-26,,Partner,Transfer,Intact Female,30.27048465,-97.5837775
A743686,Cat,Domestic Shorthair Mix,Blue/White,2016-02-14,2017-02-22,Max,Partner,Transfer,Neutered Male,30.69532688,-97.41711514
A765283,Dog,German Shepherd Mix,Black/Tan,2015-01-16,2017-11-05,Lu,,Adoption,Intact Male,30.51807105,-97.50350887
A745181,Dog,Labrador Retriever Mix,Brown,2016-03-14,2017-05-31,Lola,,Adoption,Spayed Female,30.52110879,-97.65924607
A757413,Cat,Domestic Medium Hair Mix,Blue Tabby/White,2014-09-02,2017-09-09,Johnny Walke,,Adoption,Neutered Male,30.75231762,-97.54010456
A713676,Dog,Rat Terrier Mix,Tricolor,2014-10-10,2015-10-12,Peanut,,Return to Owner,Spayed Female,30.36956248,-97.48298167
A695715,Dog,Labrador Retriever/American Staffordshire Terrier,Black/White,2013-06-22,2015-01-31,Scout,,Return to Owner,Neutered Male,30.5401404,-97.40558526
